racekey,horse_number,horse_name,order_of_finish,popularity,horse_weight,tanshou_odds,hukushou_odds,tanshou_odds_at10,hukushou_odds_at10,IDM,hot_code,raceid,order_of_finish_num,popularity_num,horse_weight_num,tanshou_odds_num,tanshou_odds_at10_num,IDM_num,hot_code_num,tanshou_flag
916320203,1310281920160605,メイショウカマクラ　　　　　　　　　,1,1,520,2.1,1.1,2.8,1.1,42,3,9163202,1,1,520,2.1,2.8,42.0,3.0,True
916320204,1310261420160605,メインステイ　　　　　　　　　　　　,16,15,520,428.2,66,146.3,45.2,5,3,9163202,16,15,520,428.2,146.3,5.0,3.0,False
916320205,1310611320160605,アースシャイン　　　　　　　　　　　,15,8,528,26.1,5.2,13.7,3.9,8,3,9163202,15,8,528,26.1,13.7,8.0,3.0,False
916320206,1310379120160605,リベランジェロ　　　　　　　　　　　,13,9,530,26.4,4.5,24.6,4.7,12,3,9163202,13,9,530,26.4,24.6,12.0,3.0,False
916320207,1310479320160605,ホイールバーニング　　　　　　　　　,5,4,520,10.6,2.2,9.8,1.8,33,3,9163202,5,4,520,10.6,9.8,33.0,3.0,False
916320208,1310061120160605,インヴィジブル　　　　　　　　　　　,9,6,470,16.7,2.8,18.9,4.5,21,3,9163202,9,6,470,16.7,18.9,21.0,3.0,False
916320209,1310375620160605,セルバンテスカズマ　　　　　　　　　,4,11,518,72.7,10.1,52.8,10.5,36,3,9163202,4,11,518,72.7,52.8,36.0,3.0,False
916320210,1310485920160605,コウエイドルバコ　　　　　　　　　　,8,13,512,149.5,17.3,67.7,9.4,22,3,9163202,8,13,512,149.5,67.7,22.0,3.0,False
916320211,1310432920160605,ジュメイラリーフ　　　　　　　　　　,6,2,482,4.7,1.4,4,1.6,27,3,9163202,6,2,482,4.7,4.0,27.0,3.0,False
916320212,1310040120160605,リリーシューター　　　　　　　　　　,2,5,496,13.4,2.3,17.2,2.5,40,3,9163202,2,5,496,13.4,17.2,40.0,3.0,False
916320213,1310117820160605,トウカイエクレール　　　　　　　　　,3,3,470,6.1,1.5,5.1,1.5,34,3,9163202,3,3,470,6.1,5.1,34.0,3.0,False
916320214,1310901120160605,ジャストザネクスト　　　　　　　　　,11,16,438,692.2,74.5,423.8,56.3,19,3,9163202,11,16,438,692.2,423.8,19.0,3.0,False
916320215,1310315920160605,メイショウフォルテ　　　　　　　　　,14,14,434,415.8,47.8,242.8,30.7,6,3,9163202,14,14,434,415.8,242.8,6.0,3.0,False
916320216,1310280920160605,シゲルサツキサバ　　　　　　　　　　,10,12,454,142.4,9.3,113.6,7.3,17,3,9163202,10,12,454,142.4,113.6,17.0,3.0,False
916320301,1310612420160605,ゾンコラン　　　　　　　　　　　　　,14,3,478,6.5,1.7,6,1.7,8,3,9163203,14,3,478,6.5,6.0,8.0,3.0,False
916320302,1310323320160605,ソフィアエレガンテ　　　　　　　　　,12,16,424,668.7,110.6,201.1,41.6,8,3,9163203,12,16,424,668.7,201.1,8.0,3.0,False
916320303,1310460320160605,ニホンピロフィート　　　　　　　　　,13,11,510,71.2,9.9,37.9,6.5,10,3,9163203,13,11,510,71.2,37.9,10.0,3.0,False
916320304,1310093220160605,グランアルバス　　　　　　　　　　　,8,6,460,17.4,3.1,17.7,3.1,27,5,9163203,8,6,460,17.4,17.7,27.0,5.0,False
916320305,1310547420160605,ファイナルレーサー　　　　　　　　　,3,8,490,25,3.7,30,6.5,33,5,9163203,3,8,490,25.0,30.0,33.0,5.0,False
916320306,1310320020160605,アンカー　　　　　　　　　　　　　　,4,14,474,126.1,14.5,53.8,15.9,33,3,9163203,4,14,474,126.1,53.8,33.0,3.0,False
916320307,1310330420160605,フラムルージュ　　　　　　　　　　　,15,13,440,122.6,23.5,51.5,10.2,4,3,9163203,15,13,440,122.6,51.5,4.0,3.0,False
916320308,1310277820160605,ホッコーフウガ　　　　　　　　　　　,6,7,484,21.1,3.5,15.2,3.6,32,3,9163203,6,7,484,21.1,15.2,32.0,3.0,False
916320309,1310330120160605,ゴットロマーネ　　　　　　　　　　　,1,5,472,11.8,2.1,15.4,3.4,44,3,9163203,1,5,472,11.8,15.4,44.0,3.0,True
916320311,1310176520160605,マコトシャムロック　　　　　　　　　,5,4,492,11.5,2.7,7.3,2.1,31,3,9163203,5,4,492,11.5,7.3,31.0,3.0,False
916320312,1310292120160605,メイショウユメマル　　　　　　　　　,2,1,502,2.2,1.1,2.4,1.3,42,3,9163203,2,1,502,2.2,2.4,42.0,3.0,False
916320313,1310248820160605,ゼットマックイーン　　　　　　　　　,9,10,464,41.1,5.1,26.2,3.6,24,3,9163203,9,10,464,41.1,26.2,24.0,3.0,False
916320314,1310497720160605,ドンボラーレ　　　　　　　　　　　　,7,2,440,4.1,1.3,6.7,1.7,32,3,9163203,7,2,440,4.1,6.7,32.0,3.0,False
916320315,1310172520160605,タガノキングパワー　　　　　　　　　,10,9,474,36,4.9,22.6,4.9,20,3,9163203,10,9,474,36.0,22.6,20.0,3.0,False
916320316,1310139820160605,カタヨクノテンシ　　　　　　　　　　,11,15,500,485.5,52.1,217.1,41.2,17,3,9163203,11,15,500,485.5,217.1,17.0,3.0,False
916320501,1410261820160605,ダブルスプリット　　　　　　　　　　,4,3,450,5.5,1.2,6.3,1.7,24,3,9163205,4,3,450,5.5,6.3,24.0,3.0,False
916320502,1410345420160605,ハンズスミス　　　　　　　　　　　　,3,6,446,24.3,2.3,22.7,3.1,28,3,9163205,3,6,446,24.3,22.7,28.0,3.0,False
916320503,1410595820160605,アンジュシャルマン　　　　　　　　　,1,2,480,3,1.1,3.6,1.3,40,3,9163205,1,2,480,3.0,3.6,40.0,3.0,True
916320504,1410568720160605,シーハリケーン　　　　　　　　　　　,9,5,490,23.4,2.5,17.4,1.6,9,3,9163205,9,5,490,23.4,17.4,9.0,3.0,False
916320505,1410496420160605,ナムラバウアー　　　　　　　　　　　,7,10,422,165.2,14.4,61.7,5.1,12,3,9163205,7,10,422,165.2,61.7,12.0,3.0,False
916320506,1410509420160605,ユメニカケル　　　　　　　　　　　　,8,9,422,117.1,8.6,50.8,5.9,9,3,9163205,8,9,422,117.1,50.8,9.0,3.0,False
916320507,1411006320160605,ルイ　　　　　　　　　　　　　　　　,5,1,506,2,1.1,2.1,1.1,22,3,9163205,5,1,506,2.0,2.1,22.0,3.0,False
916320508,1410312420160605,ジュニエーブル　　　　　　　　　　　,6,7,434,28.7,3,20.4,3.1,21,3,9163205,6,7,434,28.7,20.4,21.0,3.0,False
916320509,1410081320160605,シゲルブルドッグ　　　　　　　　　　,10,8,454,85.9,7.2,41.5,4,2,3,9163205,10,8,454,85.9,41.5,2.0,3.0,False
916320510,1410081420160605,マイネルパラディ　　　　　　　　　　,2,4,466,18.4,2.1,11.8,2.1,36,3,9163205,2,4,466,18.4,11.8,36.0,3.0,False
916320601,1310244420160605,マサノメモリアル　　　　　　　　　　,5,8,498,33.3,5.4,15.1,2.9,34,3,9163206,5,8,498,33.3,15.1,34.0,3.0,False
916320602,1310180720160605,セミラミス　　　　　　　　　　　　　,18,14,416,325.2,26.6,88.4,9.5,7,3,9163206,18,14,416,325.2,88.4,7.0,3.0,False
916320603,1310547620160605,マルカブリスク　　　　　　　　　　　,1,2,424,4.4,1.4,5.6,1.9,45,3,9163206,1,2,424,4.4,5.6,45.0,3.0,True
916320604,1310618920160605,ローズウィスパー　　　　　　　　　　,2,3,462,4.5,1.4,4.7,1.9,42,3,9163206,2,3,462,4.5,4.7,42.0,3.0,False
916320605,1310509720160605,ボーリン　　　　　　　　　　　　　　,11,16,446,354,39.1,125.5,14.6,32,3,9163206,11,16,446,354.0,125.5,32.0,3.0,False
916320606,1311000220160605,キープセイク　　　　　　　　　　　　,15,5,500,14,2.4,9.7,2.6,22,3,9163206,15,5,500,14.0,9.7,22.0,3.0,False
916320607,1310410220160605,ロングマジック　　　　　　　　　　　,9,6,486,26.2,3.5,11.9,2.8,36,3,9163206,9,6,486,26.2,11.9,36.0,3.0,False
916320608,1310445320160605,トウシンゼファー　　　　　　　　　　,6,4,478,12.7,2.2,8.3,2.7,33,3,9163206,6,4,478,12.7,8.3,33.0,3.0,False
916320609,1310374820160605,メイショウピーター　　　　　　　　　,13,13,442,151.2,17.4,50.6,7.2,26,3,9163206,13,13,442,151.2,50.6,26.0,3.0,False
916320610,1310380720160605,オヤマホクト　　　　　　　　　　　　,16,17,438,501.5,59.9,185.6,26,22,3,9163206,16,17,438,501.5,185.6,22.0,3.0,False
916320611,1310325720160605,エイシンリーダー　　　　　　　　　　,12,10,462,75.8,10.3,27.1,7.7,27,3,9163206,12,10,462,75.8,27.1,27.0,3.0,False
916320612,1310293620160605,ゴールドトパーズ　　　　　　　　　　,4,11,422,89.4,8.9,54.6,7.1,38,3,9163206,4,11,422,89.4,54.6,38.0,3.0,False
916320613,1310586220160605,モズビリーブ　　　　　　　　　　　　,17,7,432,27.2,3.7,22.4,4.6,22,3,9163206,17,7,432,27.2,22.4,22.0,3.0,False
916320614,1310062020160605,ラップランド　　　　　　　　　　　　,7,1,486,2.1,1.1,3.6,1.3,36,3,9163206,7,1,486,2.1,3.6,36.0,3.0,False
916320615,1310433620160605,トライブキング　　　　　　　　　　　,3,9,432,42.2,5.4,24.6,6.1,41,3,9163206,3,9,432,42.2,24.6,41.0,3.0,False
916320616,1310375520160605,メイショウムラサメ　　　　　　　　　,8,18,476,508.2,41.4,166.9,23.3,35,5,9163206,8,18,476,508.2,166.9,35.0,5.0,False
916320617,1310174320160605,タガノゼウス　　　　　　　　　　　　,14,15,446,335.8,17,157.2,15,24,3,9163206,14,15,446,335.8,157.2,24.0,3.0,False
916320618,1310036120160605,アズマタックン　　　　　　　　　　　,10,12,476,107,10.6,45.1,7.9,37,3,9163206,10,12,476,107.0,45.1,37.0,3.0,False
916320701,1310413520160605,ダノンプレシャス　　　　　　　　　　,3,1,456,2.2,1.1,3,1.2,48,3,9163207,3,1,456,2.2,3.0,48.0,3.0,False
916320702,1110299520160605,クールジョーカー　　　　　　　　　　,8,8,454,68.9,4.7,39.2,4.1,34,3,9163207,8,8,454,68.9,39.2,34.0,3.0,False
916320703,1210263320160605,コスモムルジム　　　　　　　　　　　,6,6,486,40.6,4.2,12.4,2.3,38,3,9163207,6,6,486,40.6,12.4,38.0,3.0,False
916320704,1310618020160605,アラバスター　　　　　　　　　　　　,5,2,470,3.3,1.2,2.7,1.3,45,3,9163207,5,2,470,3.3,2.7,45.0,3.0,False
916320705,1310260620160605,リアルキング　　　　　　　　　　　　,1,3,526,3.8,1.4,5.9,1.7,54,3,9163207,1,3,526,3.8,5.9,54.0,3.0,True
916320706,810249220160605,ダブルイーグル　　　　　　　　　　　,2,4,480,6.5,1.3,6,1.6,53,3,9163207,2,4,480,6.5,6.0,53.0,3.0,False
916320707,1110506420160605,ヤマニンアリエッタ　　　　　　　　　,7,5,532,23.5,2.2,11.1,1.5,38,3,9163207,7,5,532,23.5,11.1,38.0,3.0,False
916320708,1110366020160605,ヴォルスング　　　　　　　　　　　　,4,7,458,54.2,4.6,23.7,4.4,49,3,9163207,4,7,458,54.2,23.7,49.0,3.0,False
916320801,1310453520160605,ダノンレーザー　　　　　　　　　　　,7,1,516,2.4,1.2,3.3,1.5,46,3,9163208,7,1,516,2.4,3.3,46.0,3.0,False
916320802,1110642420160605,ハッピーメモリーズ　　　　　　　　　,3,6,492,36.2,4.4,16.2,3.6,49,3,9163208,3,6,492,36.2,16.2,49.0,3.0,False
916320803,1110389620160605,グレンガイル　　　　　　　　　　　　,14,9,502,40.8,5.6,21.5,4.4,38,3,9163208,14,9,502,40.8,21.5,38.0,3.0,False
916320804,1310298320160605,メイショウヨイチ　　　　　　　　　　,10,7,472,36.6,5.6,22.1,3.2,35,3,9163208,10,7,472,36.6,22.1,35.0,3.0,False
916320805,1210085420160605,セルリアンコスモ　　　　　　　　　　,15,13,516,195.2,17.8,48.8,7.5,36,5,9163208,15,13,516,195.2,48.8,36.0,5.0,False
916320806,1110532220160605,ハッピーロード　　　　　　　　　　　,6,8,498,40.7,3.8,19.1,3.9,47,3,9163208,6,8,498,40.7,19.1,47.0,3.0,False
916320807,1211004320160605,ドリームキラリ　　　　　　　　　　　,11,4,472,7.3,2.1,6.4,2.4,36,5,9163208,11,4,472,7.3,6.4,36.0,5.0,False
916320808,1310573720160605,レッドジェイド　　　　　　　　　　　,9,10,496,42,5.6,17.1,4,37,3,9163208,9,10,496,42.0,17.1,37.0,3.0,False
916320809,1211009520160605,セプティエーム　　　　　　　　　　　,1,3,486,7.1,1.9,7.3,2.9,53,3,9163208,1,3,486,7.1,7.3,53.0,3.0,True
916320810,1210582820160605,ダンカン　　　　　　　　　　　　　　,2,12,454,98.3,7.8,36.4,6.9,50,3,9163208,2,12,454,98.3,36.4,50.0,3.0,False
916320811,1310548120160605,ドラゴンカップ　　　　　　　　　　　,8,2,452,3.3,1.5,4.3,2.5,44,3,9163208,8,2,452,3.3,4.3,44.0,3.0,False
916320812,1210265120160605,ワンダーオマージュ　　　　　　　　　,13,14,526,462.5,53.5,200.2,19.4,37,3,9163208,13,14,526,462.5,200.2,37.0,3.0,False
916320813,1210349520160605,ブレイブミノル　　　　　　　　　　　,12,15,480,633.1,67.6,108.9,19.7,37,3,9163208,12,15,480,633.1,108.9,37.0,3.0,False
916320814,1110433520160605,ネオヴァリアント　　　　　　　　　　,5,5,484,9.1,1.7,13.2,2.8,49,3,9163208,5,5,484,9.1,13.2,49.0,3.0,False
916320815,1310323220160605,サンライズウィズ　　　　　　　　　　,4,11,478,44.9,5.4,29.6,2.5,44,3,9163208,4,11,478,44.9,29.6,44.0,3.0,False
916320901,1210477520160605,カレンオプシス　　　　　　　　　　　,4,3,486,5.9,1.6,5.7,1.9,52,3,9163209,4,3,486,5.9,5.7,52.0,3.0,False
916320902,1210135920160605,サトノアッシュ　　　　　　　　　　　,3,1,480,2.3,1.2,3.1,1.4,55,3,9163209,3,1,480,2.3,3.1,55.0,3.0,False
916320903,1111005420160605,ウィズアミッション　　　　　　　　　,7,6,434,17.3,2.8,12.6,2.4,49,3,9163209,7,6,434,17.3,12.6,49.0,3.0,False
916320904,1110600220160605,ケルンウィナー　　　　　　　　　　　,8,9,498,68.8,12.6,61.5,8.7,42,3,9163209,8,9,498,68.8,61.5,42.0,3.0,False
916320905,1110368120160605,フェイブルネージュ　　　　　　　　　,5,2,462,4.1,1.4,6.4,1.9,51,3,9163209,5,2,462,4.1,6.4,51.0,3.0,False
916320906,1210443120160605,カプリチオーソ　　　　　　　　　　　,14,12,446,115.3,10.3,39.2,5.4,27,5,9163209,14,12,446,115.3,39.2,27.0,5.0,False
916320907,1110582420160605,ピエールドリュヌ　　　　　　　　　　,1,7,476,18.5,2.7,13.4,2.5,55,3,9163209,1,7,476,18.5,13.4,55.0,3.0,True
916320908,1310562720160605,ラグナグ　　　　　　　　　　　　　　,2,4,460,6.1,1.6,5.7,2.5,54,3,9163209,2,4,460,6.1,5.7,54.0,3.0,False
916320909,1310477720160605,ゼットフーリ　　　　　　　　　　　　,12,11,466,114.8,15,62.2,7,32,3,9163209,12,11,466,114.8,62.2,32.0,3.0,False
916320910,1110317420160605,ホッコータフネス　　　　　　　　　　,13,14,428,347.7,28.2,110.7,10.3,33,3,9163209,13,14,428,347.7,110.7,33.0,3.0,False
916320911,1210132820160605,アローシルバー　　　　　　　　　　　,10,13,486,166.4,23.4,63.5,8.8,37,3,9163209,10,13,486,166.4,63.5,37.0,3.0,False
916320912,1210277320160605,ヤマカツボーイ　　　　　　　　　　　,6,5,446,15.6,2.7,8,3.6,50,3,9163209,6,5,446,15.6,8.0,50.0,3.0,False
916320913,1110448120160605,ラブリープラネット　　　　　　　　　,11,10,460,69.9,10.3,28.3,5.3,37,3,9163209,11,10,460,69.9,28.3,37.0,3.0,False
916320914,1210569520160605,エスペランサルル　　　　　　　　　　,9,8,422,43.4,5.6,23.6,3.6,42,3,9163209,9,8,422,43.4,23.6,42.0,3.0,False
916321001,910127420160605,キングブレイク　　　　　　　　　　　,11,8,518,31.2,4.8,14.3,3.8,48,3,9163210,11,8,518,31.2,14.3,48.0,3.0,False
916321002,1110362720160605,ビートゴーズオン　　　　　　　　　　,7,13,466,189.1,20.7,49.2,8,49,3,9163210,7,13,466,189.1,49.2,49.0,3.0,False
916321003,1010469620160605,トゥヴァビエン　　　　　　　　　　　,9,7,534,16.7,2.4,14.6,2.2,50,3,9163210,9,7,534,16.7,14.6,50.0,3.0,False
916321004,1010345220160605,カリスマサンタイム　　　　　　　　　,13,14,514,239.9,36.3,104.1,21.2,47,3,9163210,13,14,514,239.9,104.1,47.0,3.0,False
916321005,1210138220160605,レッドルグラン　　　　　　　　　　　,2,1,508,2.9,1.3,3.3,1.4,56,3,9163210,2,1,508,2.9,3.3,56.0,3.0,False
916321006,1010648220160605,プラネットスコア　　　　　　　　　　,15,15,482,354.5,40.2,131.9,16.6,41,3,9163210,15,15,482,354.5,131.9,41.0,3.0,False
916321007,1110657120160605,マユキ　　　　　　　　　　　　　　　,10,6,486,16.7,4,11,3.5,49,3,9163210,10,6,486,16.7,11.0,49.0,3.0,False
916321008,1110074920160605,ディアブルーダー　　　　　　　　　　,6,4,508,7.6,1.8,8.1,2,50,3,9163210,6,4,508,7.6,8.1,50.0,3.0,False
916321009,1010487020160605,ダイナミックウオー　　　　　　　　　,5,5,516,12.2,2.3,12.3,2.1,50,3,9163210,5,5,516,12.2,12.3,50.0,3.0,False
916321010,1110269620160605,メジャーシップ　　　　　　　　　　　,4,9,488,60.6,8.8,58.3,6.1,54,3,9163210,4,9,488,60.6,58.3,54.0,3.0,False
916321011,910454020160605,マッシヴヒーロー　　　　　　　　　　,8,12,472,159.7,15.9,98.3,8.1,50,3,9163210,8,12,472,159.7,98.3,50.0,3.0,False
916321012,910259120160605,キーブランド　　　　　　　　　　　　,12,16,514,374.5,38.3,139.8,13,46,3,9163210,12,16,514,374.5,139.8,46.0,3.0,False
916321013,1210049420160605,タガノヴェリテ　　　　　　　　　　　,3,3,482,5.1,1.6,7.8,3,56,3,9163210,3,3,482,5.1,7.8,56.0,3.0,False
916321014,910066720160605,スランジバール　　　　　　　　　　　,14,11,486,130.7,16.1,47.9,9.8,46,3,9163210,14,11,486,130.7,47.9,46.0,3.0,False
916321015,1110434720160605,ヒムカ　　　　　　　　　　　　　　　,16,10,512,94.1,13,40.3,8.2,40,3,9163210,16,10,512,94.1,40.3,40.0,3.0,False
916321016,1210150220160605,ミツバ　　　　　　　　　　　　　　　,1,2,460,3.3,1.3,3.6,1.4,61,3,9163210,1,2,460,3.3,3.6,61.0,3.0,True
916321101,1110139020160605,カバーストーリー　　　　　　　　　　,4,7,478,21.5,2.5,17,2.2,59,3,9163211,4,7,478,21.5,17.0,59.0,3.0,False
916321102,910340520160605,スズカルパン　　　　　　　　　　　　,3,5,468,12.4,1.8,9.3,1.5,59,3,9163211,3,5,468,12.4,9.3,59.0,3.0,False
916321103,1110524520160605,マイネグレヴィル　　　　　　　　　　,1,3,476,8.9,1.7,7.3,2,63,3,9163211,1,3,476,8.9,7.3,63.0,3.0,True
916321104,1110036320160605,ドラゴンストリート　　　　　　　　　,6,6,474,13.1,1.9,12.7,2.4,56,3,9163211,6,6,474,13.1,12.7,56.0,3.0,False
916321105,1210040720160605,グァンチャーレ　　　　　　　　　　　,5,2,454,2.7,1.1,2.5,1.3,57,3,9163211,5,2,454,2.7,2.5,57.0,3.0,False
916321106,1210473320160605,トーセンビクトリー　　　　　　　　　,7,1,454,2.1,1.1,2.8,1.2,54,3,9163211,7,1,454,2.1,2.8,54.0,3.0,False
916321107,1010183420160605,オースミナイン　　　　　　　　　　　,2,4,470,12.2,1.9,13.2,2,60,3,9163211,2,4,470,12.2,13.2,60.0,3.0,False
916321108,1110253220160605,アルテ　　　　　　　　　　　　　　　,8,8,458,38.3,4.4,24.3,3,50,3,9163211,8,8,458,38.3,24.3,50.0,3.0,False
916321201,1210137320160605,ネオヴァシュラン　　　　　　　　　　,11,2,504,4.3,1.9,5.5,2.7,46,2,9163212,11,2,504,4.3,5.5,46.0,2.0,False
916321202,1110460920160605,コウエイテンペスタ　　　　　　　　　,15,15,506,241.9,28.1,97,11.5,36,3,9163212,15,15,506,241.9,97.0,36.0,3.0,False
916321203,1310288120160605,リヴァイバル　　　　　　　　　　　　,12,1,488,3.9,1.6,5.3,2.1,44,2,9163212,12,1,488,3.9,5.3,44.0,2.0,False
916321204,1210434220160605,ビーチパラソル　　　　　　　　　　　,16,10,470,41.8,6.8,16.6,2.3,34,3,9163212,16,10,470,41.8,16.6,34.0,3.0,False
916321205,1110658520160605,ヒデノヒロイン　　　　　　　　　　　,5,8,438,28.5,3.9,24.1,3.7,49,3,9163212,5,8,438,28.5,24.1,49.0,3.0,False
916321206,1210535020160605,ガラドリエル　　　　　　　　　　　　,9,13,488,89.4,13.8,57.5,7.4,45,3,9163212,9,13,488,89.4,57.5,45.0,3.0,False
916321207,1210433520160605,パセンジャーシップ　　　　　　　　　,7,9,494,31.6,6.3,23.5,7.2,47,3,9163212,7,9,494,31.6,23.5,47.0,3.0,False
916321208,1310278120160605,ロイヤルクルーズ　　　　　　　　　　,10,11,440,74.1,12.7,27,7.5,42,3,9163212,10,11,440,74.1,27.0,42.0,3.0,False
916321209,1210479620160605,メジャーガラメキ　　　　　　　　　　,3,4,482,6,1.9,7,2.4,49,3,9163212,3,4,482,6.0,7.0,49.0,3.0,False
916321210,1210080120160605,テイエムジョウネツ　　　　　　　　　,8,12,418,89.1,9.7,58.9,6.6,47,3,9163212,8,12,418,89.1,58.9,47.0,3.0,False
916321211,1110535320160605,スターペスユウコ　　　　　　　　　　,4,7,450,23.4,3.7,13.1,3.2,48,3,9163212,4,7,450,23.4,13.1,48.0,3.0,False
916321212,1210519420160605,サンマルメジャール　　　　　　　　　,14,16,464,378.8,65.6,125.5,20,37,3,9163212,14,16,464,378.8,125.5,37.0,3.0,False
916321213,1110377520160605,グルーヴァー　　　　　　　　　　　　,2,14,502,103,17.7,32.7,6,50,3,9163212,2,14,502,103.0,32.7,50.0,3.0,False
916321214,1110063620160605,テイエムリヴィエラ　　　　　　　　　,6,5,468,9.1,2.1,12.9,3.3,50,3,9163212,6,5,468,9.1,12.9,50.0,3.0,False
916321215,1310055420160605,エレメンツ　　　　　　　　　　　　　,13,6,502,9.2,2.9,7.1,3,41,3,9163212,13,6,502,9.2,7.1,41.0,3.0,False
916321216,1310282520160605,ワンダーサジェス　　　　　　　　　　,1,3,476,4.9,1.9,5.3,2.8,56,3,9163212,1,3,476,4.9,5.3,56.0,3.0,True
616150101,1310567820160116,サンダーバトル　　　　　　　　　　　,6,4,450,10.5,2.4,8.4,1.9,28,3,6161501,6,4,450,10.5,8.4,28.0,3.0,False
616150102,1310552320160116,ハミングウィズミー　　　　　　　　　,13,9,460,70.6,6.5,61.6,7.3,19,3,6161501,13,9,460,70.6,61.6,19.0,3.0,False
616150103,1310177120160116,オヒアレフア　　　　　　　　　　　　,10,12,448,120.9,9.3,89.6,9,21,3,6161501,10,12,448,120.9,89.6,21.0,3.0,False
616150104,1310282820160116,ヴァルール　　　　　　　　　　　　　,2,10,440,85.8,12.3,57.4,9,35,3,6161501,2,10,440,85.8,57.4,35.0,3.0,False
616150105,1310074420160116,ニシノヒロイン　　　　　　　　　　　,15,15,402,297.5,47.4,130.8,25.2,2,3,6161501,15,15,402,297.5,130.8,2.0,3.0,False
616150106,1310341620160116,ビバラビダ　　　　　　　　　　　　　,8,3,458,8.3,1.4,10.8,1.7,26,3,6161501,8,3,458,8.3,10.8,26.0,3.0,False
616150107,1310496720160116,ヴィレミーナ　　　　　　　　　　　　,7,8,448,44.3,5.4,43.8,6.3,23,3,6161501,7,8,448,44.3,43.8,23.0,3.0,False
616150108,1310475320160116,キョウエイアムール　　　　　　　　　,12,7,414,18.9,3.3,17,2.8,19,3,6161501,12,7,414,18.9,17.0,19.0,3.0,False
616150109,1310121320160116,ペルルクロシュ　　　　　　　　　　　,5,6,448,18.3,2.1,23.3,2.4,29,3,6161501,5,6,448,18.3,23.3,29.0,3.0,False
616150110,1310458920160116,キーウエスト　　　　　　　　　　　　,1,2,454,3.5,1.2,3.3,1.2,40,3,6161501,1,2,454,3.5,3.3,40.0,3.0,True
616150111,1310104320160116,エルフリーデ　　　　　　　　　　　　,11,16,456,400.6,38.8,233.5,28.2,21,3,6161501,11,16,456,400.6,233.5,21.0,3.0,False
616150112,1310471420160116,フェアリーレディ　　　　　　　　　　,14,14,434,275.5,31.7,139.4,25.9,6,3,6161501,14,14,434,275.5,139.4,6.0,3.0,False
616150113,1310571420160116,ハッピープリティー　　　　　　　　　,3,1,442,1.9,1.1,2.2,1.1,35,3,6161501,3,1,442,1.9,2.2,35.0,3.0,False
616150114,1310000320160116,アイリーアイリー　　　　　　　　　　,4,13,452,234.6,21.5,127.6,14.7,30,3,6161501,4,13,452,234.6,127.6,30.0,3.0,False
616150115,1310908720160116,トドロキボサツ　　　　　　　　　　　,16,11,424,116,14.3,64.8,9,3,3,6161501,16,11,424,116.0,64.8,3.0,3.0,False
616150116,1310901720160116,ボーナスチャンス　　　　　　　　　　,9,5,484,17.8,2.8,10.7,2.6,23,3,6161501,9,5,484,17.8,10.7,23.0,3.0,False
616150201,1310227620160116,カムイ　　　　　　　　　　　　　　　,7,2,466,9.1,1.4,11.3,1.6,24,3,6161502,7,2,466,9.1,11.3,24.0,3.0,False
616150202,1310568820160116,グッドフォーサイト　　　　　　　　　,10,13,446,328.7,27.7,129.7,13.1,21,3,6161502,10,13,446,328.7,129.7,21.0,3.0,False
616150203,1310176120160116,マイネルリーブラ　　　　　　　　　　,8,6,508,27.7,2.8,32.7,3.6,23,3,6161502,8,6,508,27.7,32.7,23.0,3.0,False
616150204,1310092020160116,ティーソル　　　　　　　　　　　　　,3,11,494,143.1,11.6,108.2,7.1,27,3,6161502,3,11,494,143.1,108.2,27.0,3.0,False
616150205,1310088820160116,ドリームニックス　　　　　　　　　　,13,10,438,80.8,8,72.4,6.9,9,3,6161502,13,10,438,80.8,72.4,9.0,3.0,False
616150206,1310186020160116,ブルームグラス　　　　　　　　　　　,15,9,498,66.1,6.1,50.4,5.9,1,3,6161502,15,9,498,66.1,50.4,1.0,3.0,False
616150207,1310446020160116,シャイニーゴールド　　　　　　　　　,14,4,480,17.3,2.4,13.6,2,4,3,6161502,14,4,480,17.3,13.6,4.0,3.0,False
616150208,1310513920160116,ウインアンビション　　　　　　　　　,9,15,486,419.4,43.2,281,20.2,22,3,6161502,9,15,486,419.4,281.0,22.0,3.0,False
616150209,1310526420160116,インザバブル　　　　　　　　　　　　,1,1,490,1.2,1,1.2,1,46,3,6161502,1,1,490,1.2,1.2,46.0,3.0,True
616150210,1310077420160116,ショウブバリキ　　　　　　　　　　　,16,16,444,660.5,60.4,595.6,35.5,-3,3,6161502,16,16,444,660.5,595.6,-3.0,3.0,False
616150211,1310548420160116,シエラヴェルデ　　　　　　　　　　　,6,7,498,35.2,3.3,28.5,3.1,27,3,6161502,6,7,498,35.2,28.5,27.0,3.0,False
616150212,1310452420160116,サトノオマージュ　　　　　　　　　　,4,8,496,56.9,6.4,51.4,5.6,25,3,6161502,4,8,496,56.9,51.4,25.0,3.0,False
616150213,1310193920160116,マイネルトゥラン　　　　　　　　　　,2,3,480,9.9,1.3,13.2,1.7,39,3,6161502,2,3,480,9.9,13.2,39.0,3.0,False
616150214,1310094220160116,リネンジェット　　　　　　　　　　　,11,12,484,278.7,23.7,204.7,10.7,14,3,6161502,11,12,484,278.7,204.7,14.0,3.0,False
616150215,1310445620160116,ダイワオッズ　　　　　　　　　　　　,12,5,470,18,2.2,19.2,2.3,11,3,6161502,12,5,470,18.0,19.2,11.0,3.0,False
